2014   1  0   -2.9   23.3  -0.4  -4.3   0.0   4.8  394.  -3.9   1.0   6.0  100309.
2014   1  1   -2.9   23.3  -2.2  -4.1  -0.6   5.0  397.  -3.8   1.2   6.4   89913.
2014   1  2   -2.9   23.4  -1.1  -4.1  -2.1   5.5  389.  -2.9   1.5   6.0   69513.
2014   1  3   -2.9   23.4   0.5  -4.6  -2.8   5.5  376.  -2.8   2.8   6.4   76385.
2014   1  4   -2.9   23.4   1.7  -4.5  -3.5   6.2  372.  -2.9   3.2   6.6   75095.
2014   1  5   -2.9   23.5   1.9  -4.9  -4.1   6.8  374.  -2.4   3.7   7.1   87739.
2014   1  6   -2.9   23.5   3.1  -4.5  -1.0   6.3  368.  -3.5   3.8   7.2   84131.
2014   1  7   -2.9   23.6   1.9  -5.5  -2.3   6.4  371.  -3.2   4.4   7.1   73468.
2014   1  8   -2.9   23.6   4.8  -3.0   3.3   7.6  376.  -7.6   2.4   9.2   76439.
2014   1  9   -2.9   23.7   3.1  -5.8   3.7   8.0  379.  -9.5   3.2  11.3   74697.
2014   1 10   -2.9   23.7   2.5  -7.9  -2.9   9.7  384.  -6.8   5.7  13.2   90177.
2014   1 11   -2.9   23.7  -0.2 -10.5  -4.0  11.7  404.  -6.6   5.8  16.3   93889.
2014   1 12   -2.9   23.8  -4.1  -7.1  -6.6  13.6  421.  -5.7   4.9  14.1   93240.
2014   1 13   -2.9   23.8  -8.9  -8.3  -7.0  14.5  423.  -7.7   4.4  11.4  122543.
2014   1 14   -2.9   23.9   2.6  -7.6  -0.9  13.3  435.  -5.2   3.0  10.9  259297.
2014   1 15   -3.0   23.9   7.1  -7.1   3.4  12.5  489.  -3.2  -2.7   7.3  236260.
2014   1 16   -3.0   24.0   9.7  -6.1   3.6  12.6  521.  -0.8  -4.2   5.5  210082.
2014   1 17   -3.0   24.0   6.8  -8.5   1.8  11.5  525.  -1.8  -3.4   5.6  199055.
2014   1 18   -3.0   24.0   4.7  -8.9  -1.0  10.4  515.  -1.2  -2.3   4.8  247287.
2014   1 19   -3.0   24.1   5.1  -8.9  -2.1  10.6  508.  -0.2  -0.9   4.8  198818.
2014   1 20   -3.0   24.1   5.2  -8.6  -3.4  11.1  502.  -0.3   0.3   5.2  136570.
2014   1 21   -3.0   24.2   6.2  -5.2   1.5   9.6  529.  -0.2  -0.8   5.6  197204.
2014   1 22   -3.0   24.2   6.5  -4.7   3.2   9.1  543.   0.1  -0.3   5.5  196440.
2014   1 23   -3.0   24.2   4.3  -1.6   3.5   7.6  555.  -0.9  -2.1   5.8  217981.
2014   2  0   -3.0   24.3   5.2  -1.6   1.6   7.0  547.   0.1  -1.8   6.2  204010.
2014   2  1   -3.0   24.3   4.5  -3.9   0.4   7.2  550.   0.9   0.3   6.6  221758.
2014   2  2   -3.0   24.4   4.0  -5.3  -1.7   7.8  557.   2.0   1.5   6.3  216802.
2014   2  3   -3.0   24.4   4.3  -6.1  -2.0   8.6  545.   2.7   1.4   5.4  170487.
2014   2  4   -3.0   24.5   4.0  -4.0   1.7   6.9  544.   0.7  -0.6   5.7  270901.
2014   2  5   -3.0   24.5   0.4   2.0  -2.7   5.2  569.   2.6  -5.3   5.8  313810.
2014   2  6   -3.0   24.5   1.5  -0.8  -1.1   5.8  566.   0.9  -4.2   5.6  294316.
2014   2  7   -3.0   24.6   4.1  -3.1   1.8   6.1  548.  -0.1  -3.2   5.6  261234.
2014   2  8   -3.0   24.6   4.6  -2.5  -0.8   5.9  543.   0.6  -2.8   5.0  227796.
2014   2  9   -3.0   24.7   2.7  -4.2  -1.0   5.8  556.   1.6  -1.8   4.3  170307.
2014   2 10   -3.0   24.7   2.5  -3.9   0.2   5.3  545.   1.7  -2.1   3.5  173280.
2014   2 11   -3.0   24.8   3.2  -4.1   0.5   5.4  542.   1.9  -1.7   3.2  140588.
2014   2 12   -3.1   24.8   3.3  -4.1  -1.3   5.7  548.   4.5  -1.1   3.2  152278.
2014   2 13   -3.1   24.8   4.7  -3.8   0.0   6.4  535.   2.9  -1.5   3.4  123929.
2014   2 14   -3.1   24.9   4.6  -5.6   0.0   7.3  529.   3.5   1.1   2.9   95052.
2014   2 15   -3.1   24.9   4.2  -4.7  -1.2   7.2  525.   3.0   0.2   3.5  126838.
2014   2 16   -3.1   25.0   3.5  -2.9   0.3   6.5  557.   2.7  -0.5   4.8  183093.
2014   2 17   -3.1   25.0   2.2  -3.1  -0.7   5.5  581.   3.2  -1.1   5.1  254176.
2014   2 18   -3.1   25.0   1.9  -2.5  -0.3   6.0  581.   2.5  -1.8   5.5  265227.
2014   2 19   -3.1   25.1   1.8  -0.8   1.2   5.0  589.   2.1  -2.6   6.6  306711.
2014   2 20   -3.1   25.1   0.7  -2.3  -0.6   5.4  605.   2.1  -0.6   5.4  273058.
2014   2 21   -3.1   25.2   0.9  -1.2   1.2   3.5  617.   0.1  -0.6   4.0  199185.
2014   2 22   -3.1   25.2   0.5  -1.8   0.3   3.5  625.   0.1   0.0   3.6  182730.
2014   2 23   -3.1   25.3   0.9  -1.5   0.7   3.7  618.   0.1   0.3   3.5  160957.
2014   3  0   -3.1   25.3   1.6  -1.3  -1.6   3.6  610.   1.8  -0.7   3.6  183674.
2014   3  1   -3.1   25.3   0.2  -1.4   1.1   4.0  612.  -0.4  -0.3   3.0  144019.
2014   3  2   -3.1   25.4   0.6  -2.4   2.1   4.1  598.  -0.8   0.5   2.9  137417.
2014   3  3   -3.1   25.4  -0.4  -1.6   1.7   4.0  594.  -1.0   0.4   2.8  152654.
2014   3  4   -3.1   25.5   1.8  -0.6  -0.0   3.4  576.   0.4  -0.3   2.8  174620.
2014   3  5   -3.1   25.5   1.6  -2.9  -0.5   4.1  568.   0.1   1.2   2.8  158566.
2014   3  6   -3.1   25.6   0.4  -1.5  -2.4   4.0  568.   1.7   0.9   2.4  121518.
2014   3  7   -3.1   25.6  -1.9  -3.1   1.3   4.4  585.  -1.3   3.8   2.4   83983.
2014   3  8   -3.2   25.6  -0.6  -3.7  -1.1   4.3  571.   2.5   3.9   2.6   82462.
2014   3  9   -3.2   25.7   1.1  -2.9  -1.0   4.9  552.   2.7   2.9   2.5   88801.
2014   3 10   -3.2   25.7   1.6  -4.7   0.3   5.3  543.   1.7   2.7   2.2   94139.
2014   3 11   -3.2   25.8   0.4  -4.0  -1.2   4.7  542.   2.9   2.5   2.8   87072.
2014   3 12   -3.2   25.8   2.5  -0.8   0.1   3.0  501.   0.5   1.1   3.4  139489.
2014   3 13   -3.2   25.9   2.7  -2.9   0.4   4.1  503.   0.2   2.8   3.0  133244.
2014   3 14   -3.2   25.9   3.1  -2.7   0.5   4.2  497.   0.2   1.7   3.2  139238.
2014   3 15   -3.2   25.9   2.8  -2.5  -1.2   4.3  493.   0.8   1.4   3.1  119817.
2014   3 16   -3.2   26.0   1.9  -2.7  -3.2   4.7  501.   1.5   0.9   2.8  111615.
2014   3 17   -3.2   26.0   2.5  -2.9  -2.3   4.7  499.   1.2   1.2   2.7  116300.
2014   3 18   -3.2   26.1   3.1  -2.5  -2.2   4.8  501.   1.6   1.1   2.7  103517.
2014   3 19   -3.2   26.1   3.9  -1.3  -2.1   4.8  499.   2.0   0.7   2.8  100352.
2014   3 20   -3.2   26.1   4.4   0.1   1.0   4.6  491.  -1.0  -1.1   2.7   93463.
2014   3 21   -3.2   26.2   4.2  -0.4  -0.3   4.4  500.   0.4  -0.1   3.0  126610.
2014   3 22   -3.2   26.2   4.5  -0.6   0.9   4.7  498.  -0.0   0.3   2.9   97843.
2014   3 23   -3.2   26.3   5.0  -0.4   1.0   5.2  489.  -0.2   0.1   2.4   74546.
2014   4  0   -3.2   26.3   4.9   0.4   0.8   5.2  481.  -0.7  -1.8   2.0   59194.
2014   4  1   -3.2   26.4   5.0   0.2   0.5   5.1  480.  -0.6  -2.0   2.1   74461.
2014   4  2   -3.2   26.4   5.0  -0.5  -0.1   5.1  481.  -0.0  -0.5   2.0   57318.
2014   4  3   -3.2   26.4   4.5   0.6   1.2   5.0  483.  -1.2  -1.4   2.4   83699.
2014   4  4   -3.2   26.5   4.4   0.2   1.4   4.8  476.  -1.7  -1.4   2.2   72512.
2014   4  5   -3.3   26.5   3.7   1.0   1.4   4.5  488.  -1.6  -1.5   2.6   99349.
2014   4  6   -3.3   26.6   3.0   1.1   1.8   4.0  496.  -2.4  -2.0   2.8  110974.
2014   4  7   -3.3   26.6   3.9   0.8   0.5   4.1  483.  -0.5  -2.6   2.8  100763.
2014   4  8   -3.3   26.7   3.0  -0.4   0.1   3.6  506.   0.3  -1.0   3.3  115779.
2014   4  9   -3.3   26.7   3.1   0.7   0.3   3.5  506.   0.0  -2.0   3.2  123105.
2014   4 10   -3.3   26.7   3.2  -0.6   0.5   3.6  505.   0.3  -2.1   3.3  115474.
2014   4 11   -3.3   26.8   2.6  -1.3  -0.1   3.5  505.   1.1  -2.8   3.4  141230.
2014   4 12   -3.3   26.8   2.3  -0.1   0.4   3.4  506.   0.7  -3.4   3.4  155295.
2014   4 13   -3.3   26.9   3.1  -0.9   0.5   3.9  505.   0.2  -1.7   3.4  131900.
2014   4 14   -3.3   26.9   3.4  -0.9   0.4   3.9  491.  -0.1  -1.7   3.3  129948.
2014   4 15   -3.3   27.0   1.8   0.3   3.0   3.9  509.  -1.9  -2.7   2.9  120121.
2014   4 16   -3.3   27.0   3.4   0.2   0.8   4.0  494.   0.8  -3.1   3.2  107515.
2014   4 17   -3.3   27.0   2.5  -2.2   0.2   3.8  501.   1.4  -0.9   3.1  123392.
2014   4 18   -3.3   27.1   0.7  -3.0  -1.2   3.9  516.   1.8  -0.6   3.1  105545.
2014   4 19   -3.3   27.1   2.9  -1.7  -1.7   4.1  495.   1.8  -1.5   3.1   98275.
2014   4 20   -3.3   27.2   3.4  -1.0  -0.6   4.0  485.   1.2  -2.5   3.1  114756.
2014   4 21   -3.3   27.2   2.6  -1.8   1.2   3.8  492.   0.4  -1.5   2.9  111096.
2014   4 22   -3.3   27.2   1.6  -2.6   1.1   3.8  496.   0.9  -0.4   2.8  113522.
2014   4 23   -3.3   27.3   3.0  -1.3   1.3   4.0  472.   0.3  -1.9   3.2  109094.
2014   5  0   -3.3   27.3   2.8  -2.0   1.3   4.1  474.  -0.4  -2.1   3.2  116588.
2014   5  1   -3.3   27.4   1.5  -2.2   0.1   3.9  481.   0.8  -1.6   3.1  113255.
2014   5  2   -3.4   27.4   2.4  -2.9  -0.6   4.1  463.   1.3  -0.4   3.4  105275.
2014   5  3   -3.4   27.5   2.3  -2.5   0.1   4.0  463.   0.7  -1.3   3.3   96533.
2014   5  4   -3.4   27.5   1.4  -2.4   0.4   4.1  473.   1.6  -2.1   3.3  107778.
2014   5  5   -3.4   27.5   2.7  -1.6   1.7   3.9  464.   0.8  -3.8   3.5  129047.
