2015   1  0   -2.8   23.0  -5.1   2.7   1.5   6.1  566.  -2.1  -0.2   3.2  142461.
2015   1  1   -2.9   23.0  -4.4   1.5   0.4   4.8  584.  -2.1  -1.9   3.3  136681.
2015   1  2   -2.9   23.1  -3.5   2.2  -0.6   4.3  579.  -1.2  -1.3   2.8  124674.
2015   1  3   -2.9   23.1  -3.0   2.3   0.5   4.0  557.  -1.9  -1.4   2.8  132600.
2015   1  4   -2.9   23.2   0.3   0.7  -0.1   2.5  554.  -0.6  -0.7   2.6  117581.
2015   1  5   -2.9   23.2   2.0   1.6  -0.1   2.7  566.  -1.0   0.2   2.5  105768.
2015   1  6   -2.9   23.3   2.1   1.7  -0.4   2.8  560.  -1.5   0.3   2.7  110830.
2015   1  7   -2.9   23.3   2.1   1.4  -0.8   2.9  556.  -2.1   0.4   2.7   85609.
2015   1  8   -2.9   23.3   1.4   1.2  -1.6   3.1  532.  -1.7   0.2   2.3   93739.
2015   1  9   -2.9   23.4   1.2   1.9  -0.9   3.2  519.  -0.8   0.7   2.5   98062.
2015   1 10   -2.9   23.4  -0.3   0.4   0.4   2.1  503.  -0.6   0.3   2.4  101327.
2015   1 11   -2.9   23.5  -4.1   0.3  -0.4   4.2  477.  -0.9  -0.1   2.1  167984.
2015   1 12   -2.9   23.5  -4.2  -0.1  -0.4   4.2  485.  -0.0   0.3   1.8  124298.
2015   1 13   -2.9   23.5   1.6   0.8   0.2   2.7  464.  -1.1  -0.4   3.6   58900.
2015   1 14   -2.9   23.6   2.7   0.3  -0.0   2.9  465.  -1.7   0.3   3.9   52401.
2015   1 15   -2.9   23.6   3.6   1.4  -0.8   4.0  456.  -1.4   0.2   3.0   45642.
2015   1 16   -2.9   23.7   4.0   1.7  -0.5   4.4  457.  -1.2   0.3   3.3   38219.
2015   1 17   -2.9   23.7   4.2   1.9  -0.8   4.7  451.  -1.5   0.1   3.3   34711.
2015   1 18   -2.9   23.8   4.1   1.9  -1.2   4.7  448.  -1.9   0.1   3.9   44118.
2015   1 19   -2.9   23.8   0.9   2.3  -0.9   3.3  441.  -1.4   0.2   4.8   62346.
2015   1 20   -2.9   23.8  -2.0   2.8  -0.1   4.6  432.  -0.9   0.4   5.4   67076.
2015   1 21   -2.9   23.9  -0.3   1.5  -2.5   3.8  435.  -1.6   0.4   5.2   69467.
2015   1 22   -3.0   23.9   1.7   1.3  -3.2   4.0  442.  -2.1   0.4   5.1   56571.
2015   1 23   -3.0   24.0   1.0   2.4  -3.1   4.2  440.  -1.9   0.8   5.1   53405.
2015   2  0   -3.0   24.0   1.1   1.3  -2.0   4.0  433.  -0.6   0.5   4.7   74335.
2015   2  1   -3.0   24.1   2.6   0.8  -1.6   3.3  433.  -0.7   0.5   4.6   55407.
2015   2  2   -3.0   24.1   1.3   2.4  -2.2   4.2  434.  -0.5   0.8   4.0   57959.
2015   2  3   -3.0   24.1  -0.9   3.1  -2.2   3.9  433.  -1.1   1.3   4.8   57340.
2015   2  4   -3.0   24.2  -1.3   3.0  -1.8   4.0  429.  -1.5   1.3   5.2   59360.
2015   2  5   -3.0   24.2   3.2   1.8  -1.2   4.0  416.  -1.6   0.5   5.6   50492.
2015   2  6   -3.0   24.3   2.3   2.5  -1.4   4.0  416.  -1.3   0.7   5.3   45396.
2015   2  7   -3.0   24.3  -0.9   5.2  -2.6   6.3  431.   0.0   2.4   7.3   54676.
2015   2  8   -3.0   24.3  -5.4   1.2   1.6   6.7  434.   1.2   2.8  10.8  113819.
2015   2  9   -3.0   24.4  -4.8  -0.6   2.2   7.0  451.   0.6   0.5  11.7  106260.
2015   2 10   -3.0   24.4  -4.4   4.7  -0.4   7.4  461.  -4.3   2.0  12.2   97897.
2015   2 11   -3.0   24.5  -6.6   4.3  -0.3   8.2  442.  -5.2   2.5  13.4   87065.
