2013   1  0   -2.9   23.6  -2.2   0.7  -0.3   2.4  359.  -1.1  -1.6   2.1   53693.
2013   1  1   -2.9   23.6  -1.8   1.5  -0.4   2.5  356.  -2.1  -0.9   2.5   41666.
2013   1  2   -2.9   23.6  -2.2   1.7  -0.3   2.8  361.  -2.0   0.4   2.3   34592.
2013   1  3   -2.9   23.7  -2.8   1.1   0.1   3.0  353.  -1.0  -0.6   2.1   31648.
2013   1  4   -2.9   23.7  -2.5   1.6   0.4   3.0  353.  -1.7  -0.9   2.3   30671.
2013   1  5   -2.9   23.8  -2.5   1.5   0.7   3.1  349.  -1.2  -0.2   2.6   28549.
2013   1  6   -2.9   23.8  -2.6   1.4   0.6   3.0  343.  -1.7  -0.8   2.9   28545.
2013   1  7   -2.9   23.8  -2.4   1.8   0.3   3.0  341.  -2.3  -0.3   3.0   27362.
2013   1  8   -2.9   23.9  -2.7   1.1   0.7   3.0  338.  -1.8  -1.8   2.7   31389.
2013   1  9   -3.0   23.9  -2.2   1.9   0.1   3.0  341.  -2.7   0.5   2.6   25640.
2013   1 10   -3.0   24.0  -2.7   1.5  -0.4   3.1  332.  -3.6  -0.2   1.9   23932.
2013   1 11   -3.0   24.0  -2.6   1.4  -0.2   2.9  333.  -3.7  -0.7   2.3   30692.
2013   1 12   -3.0   24.1  -2.5   1.7  -0.2   3.0  331.  -2.9  -0.1   2.1   26133.
2013   1 13   -3.0   24.1  -2.5   1.5   0.0   2.9  329.  -1.8  -0.7   2.3   29227.
2013   1 14   -3.0   24.1  -2.4   1.0  -0.3   2.7  327.  -2.7  -0.8   2.5   35089.
2013   1 15   -3.0   24.2  -2.6   0.0   0.0   2.6  325.  -2.7  -0.8   2.5   33914.
2013   1 16   -3.0   24.2  -2.5   0.2   0.1   2.5  323.  -2.0  -1.2   2.8   37404.
2013   1 17   -3.0   24.3  -2.5   0.7  -0.2   2.6  318.  -3.2  -0.5   2.8   27222.
2013   1 18   -3.0   24.3  -2.5   0.5  -0.2   2.5  311.  -3.9  -1.2   2.5   17475.
2013   1 19   -3.0   24.4  -2.5   0.6   0.1   2.6  309.  -3.4  -0.7   2.5   16218.
2013   1 20   -3.0   24.4  -2.3   1.6   0.5   2.9  310.  -3.2   0.7   3.1   16642.
2013   1 21   -3.0   24.4  -2.1   1.8   0.3   2.8  309.  -3.4   1.5   3.4   17464.
2013   1 22   -3.0   24.5  -1.6   2.0   0.5   2.7  307.  -3.5   2.2   3.8   18586.
2013   1 23   -3.0   24.5  -2.2   1.7   1.1   3.0  306.  -3.3   1.7   3.5   18673.
2013   2  0   -3.0   24.6  -2.2   1.2   1.5   3.1  307.  -3.6   1.5   4.0   22759.
2013   2  1   -3.0   24.6  -2.5   1.8   0.5   3.1  305.  -3.7   2.4   4.3   21999.
2013   2  2   -3.0   24.7  -2.1   1.8   0.5   3.0  303.  -3.3   1.9   4.6   22387.
2013   2  3   -3.0   24.7  -1.5   1.9   1.2   2.9  303.  -3.9   2.0   4.9   23879.
2013   2  4   -3.0   24.7  -2.0   2.1   0.8   3.1  304.  -3.8   2.5   5.2   26872.
2013   2  5   -3.1   24.8  -1.5   2.2   1.2   3.1  306.  -4.0   2.6   6.1   23337.
